sample_name,total_curvature,curvature_ratio,final_strain,final_stress,class
biax_tension_ogden_dp195,-0.024388042695505374,0.014627437315972637,1545.38,4.68312,og
biax_tension_ogden_dp196,-0.03384689454214322,0.0,5258.67,3.75995,og
biax_tension_ogden_dp197,-0.8771803613060489,0.0,4261.68,5.69768,og
biax_tension_ogden_dp198,-0.05158356274909869,0.0,49451.9,4.66659,og
biax_tension_ogden_dp199,-0.07511167394712856,0.050843627891996215,442.924,6.18704,og
biax_tension_ogden_dp2,-2.4081500172126957,0.300447735317191,384.563,5.92372,og
biax_tension_ogden_dp20,3.2714837799321925,0.0,9.53582,4.78235,og
biax_tension_ogden_dp21,-0.0733649682848393,0.32834570492297177,397.086,3.18999,og
biax_tension_ogden_dp22,-0.03468822320713013,0.0,771.325,2.37256,og
biax_tension_ogden_dp23,-0.5124748916193252,0.0,157.606,2.36029,og
biax_tension_ogden_dp24,-0.19445901549997963,0.0,3151.37,5.88067,og
biax_tension_ogden_dp25,-9.854208760923726,0.0,260.683,5.40097,og
biax_tension_ogden_dp26,-0.03487291738596395,0.0,56725.1,5.64194,og
biax_tension_ogden_dp27,-0.014263295970160402,0.23360710398220413,789.15,6.24541,og
biax_tension_ogden_dp28,-0.2936998045668771,0.0,112757.0,5.56436,og
biax_tension_ogden_dp29,-0.01867300729821196,0.0,567.602,2.36698,og
biax_tension_ogden_dp3,1.2986422252051644,0.0,28.7733,9.90711,og
biax_tension_ogden_dp30,-0.286198473886405,0.007511241149685709,833.75,5.89369,og
biax_tension_ogden_dp31,-1.6084147685632775,0.0,2231.93,2.80802,og
biax_tension_ogden_dp32,-0.025679063173040494,0.4376794404276115,530.484,5.69583,og
biax_tension_ogden_dp33,-0.015037552330793966,0.0,4815.66,2.83356,og
biax_tension_ogden_dp34,-0.13075334175028738,0.22632446060709888,405.011,5.98241,og
biax_tension_ogden_dp35,-0.027265029928958042,0.00922274784229968,1667.92,4.28338,og
biax_tension_ogden_dp36,-0.025367062841705486,0.0,5321.29,5.8096,og
biax_tension_ogden_dp37,-0.6473853559327184,0.0,13.1206,1.46739,og
biax_tension_ogden_dp38,-0.09283865977970425,0.26312202749978747,1141.87,5.25481,og
biax_tension_ogden_dp39,-0.02514472643632107,0.0,416.249,3.82861,og
biax_tension_ogden_dp4,-0.01841920311169807,0.0,88780.7,5.60685,og
biax_tension_ogden_dp40,-0.024213982513203086,0.0,370.217,2.82171,og
biax_tension_ogden_dp41,-0.017726743734125628,0.0,19353.4,4.23611,og
biax_tension_ogden_dp42,-1.93468282346273,0.0,1925.1,5.94038,og
biax_tension_ogden_dp43,0.009848220368660428,0.8042360736425664,81.8663,7.46093,og
biax_tension_ogden_dp44,-0.018034567974494993,0.0,1849.48,2.81448,og
biax_tension_ogden_dp45,-0.10604434059146485,0.10425125373176834,999.477,5.99502,og
biax_tension_ogden_dp46,-0.08075656929250039,0.46907519621140675,73.0188,6.862,og
biax_tension_ogden_dp47,-0.03921838614554784,0.034184896343495794,38528.1,5.61576,og
biax_tension_ogden_dp48,-0.7785036997300938,0.0,191.403,3.34357,og
biax_tension_ogden_dp49,-0.4523376219259781,0.0,11525.4,5.67639,og
biax_tension_ogden_dp5,-6.2247441689537535,0.0,305.639,5.97216,og
biax_tension_ogden_dp50,-0.008777302833804042,0.0,1174.12,2.3332,og
biax_tension_ogden_dp51,-0.09945534499122921,0.0,15.4879,1.48352,og
biax_tension_ogden_dp52,-0.04658289740219602,0.32937393162737033,414.456,6.07529,og
biax_tension_ogden_dp53,-0.01742759384529787,0.0,224.204,1.92532,og
biax_tension_ogden_dp54,-0.02439288107837455,0.0,9492.41,3.77032,og
biax_tension_ogden_dp55,-0.04827740550193058,0.26078829691418126,910.33,5.15828,og
biax_tension_ogden_dp56,-0.015878067602961086,0.0,214522.0,4.64193,og
biax_tension_ogden_dp57,-0.7312733443901984,0.0,5209.33,4.22157,og
biax_tension_ogden_dp58,2.280928716973583,0.0,3.22934,1.9089,og
biax_tension_ogden_dp59,-0.06846749961905912,0.3798505961361487,236.668,6.3525,og
biax_tension_ogden_dp6,-0.035486202380342176,0.0,166.846,1.91402,og
biax_tension_ogden_dp60,-0.2565797898604329,0.0,287.995,2.36615,og
biax_tension_ogden_dp61,-0.0402313182847061,0.021101458957421958,1449.35,6.08201,og
biax_tension_ogden_dp62,-1.0293192245381435,0.46480781415499917,58.8985,5.81637,og
biax_tension_ogden_dp63,-0.009489017659711524,0.0,244227.0,5.6138,og
biax_tension_ogden_dp64,-0.043048695272073674,0.0,4245.36,5.85977,og
biax_tension_ogden_dp65,-0.045480435114436134,0.005997272692913473,2991.79,5.85315,og
biax_tension_ogden_dp66,-0.048260609095015776,0.5603672940390193,1762.1,5.68784,og
biax_tension_ogden_dp67,-0.009761625662475073,0.0,360.733,1.91098,og
biax_tension_ogden_dp68,0.2253388176301887,0.13788876870256536,41.3353,8.46391,og
biax_tension_ogden_dp69,-0.17199035940505975,0.047709420875487116,207.764,6.35447,og
biax_tension_ogden_dp7,-0.14512975203137962,0.42510527584632224,115.108,6.53465,og
biax_tension_ogden_dp70,-0.016978738488252564,0.0,74993.2,5.65136,og
biax_tension_ogden_dp71,-0.03739278085777621,0.0,178.958,1.91256,og
biax_tension_ogden_dp72,-0.01885777289939958,0.0,236.163,1.90558,og
biax_tension_ogden_dp73,-0.07159942794820795,0.0,104.769,2.36583,og
biax_tension_ogden_dp74,-1.5923432151642014,0.0,26124.1,5.68389,og
biax_tension_ogden_dp75,-0.02226678963868451,0.0,684.816,2.34762,og
biax_tension_ogden_dp76,-0.1181741302013981,0.0,16174.4,4.2242,og
biax_tension_ogden_dp77,-0.014116400863325305,0.002205168023965624,8160.29,5.87598,og
biax_tension_ogden_dp78,-0.010237414323062083,0.0,83.7814,1.97711,og
biax_tension_ogden_dp79,-0.35773680655223006,0.023327449397244,36588.1,5.61275,og
biax_tension_ogden_dp8,-0.06721468613207972,0.012732642021649459,4047.15,5.81443,og
biax_tension_ogden_dp80,-0.33641482946031764,0.6513421072358495,40.3469,6.57385,og
biax_tension_ogden_dp81,-0.037627416473944804,0.0,26.3709,1.47688,og
biax_tension_ogden_dp82,-0.12072341295121673,0.12648235748945957,396.551,5.92125,og
biax_tension_ogden_dp83,-0.06941709109974897,0.0,159.234,1.89947,og
biax_tension_ogden_dp84,-0.03033254297365662,0.0,22.0432,1.49577,og
biax_tension_ogden_dp85,-0.06812421259810032,0.4892991629179599,103.849,6.7267,og
biax_tension_ogden_dp86,-0.2573121120806426,0.0,23564.6,5.6532,og
biax_tension_ogden_dp87,-0.05734566353019579,0.0,2880.77,5.90194,og
biax_tension_ogden_dp88,-0.02768214676202971,0.0,625.083,2.35234,og
biax_tension_ogden_dp89,-0.008064004943404762,0.0,28949.7,3.28258,og
biax_tension_ogden_dp9,-0.2085197358320177,0.0,12948.9,3.26589,og
biax_tension_ogden_dp90,-0.017221038895423684,0.0,21153.7,5.7728,og
biax_tension_ogden_dp91,-0.11858013454406102,0.5575053789321567,102.278,6.31454,og
biax_tension_ogden_dp92,-0.010487327826741933,0.0,22886.2,5.73549,og
biax_tension_ogden_dp93,-0.012830508750515501,0.002737162170469492,51253.0,5.6241,og
biax_tension_ogden_dp94,-0.12250945306657793,0.0,27.2484,1.98494,og
biax_tension_ogden_dp95,-0.248633095549034,0.005160405923559448,1491.95,3.22847,og
biax_tension_ogden_dp96,-0.01667506923548209,0.0,130.34,2.43726,og
biax_tension_ogden_dp97,-0.010475217418084397,0.02584720236034446,332.968,3.90428,og
biax_tension_ogden_dp98,-0.06306666349717946,0.0,128.314,1.8967,og
biax_tension_ogden_dp99,-0.052640417185664944,0.050429342740973215,269.835,6.35736,og
