sample_name,total_curvature,curvature_ratio,final_strain,class
planar_tension_mooneyrivlin2_dp6,4.507714786069215,0.0,3.3595,mr
planar_tension_mooneyrivlin2_dp60,0.24968318611013102,0.0,14.5005,mr
planar_tension_mooneyrivlin2_dp61,0.46427968802688374,0.0,9.26698,mr
planar_tension_mooneyrivlin2_dp62,1.6074756994817472,0.0,6.14985,mr
planar_tension_mooneyrivlin2_dp63,3.794582164669169,0.0,4.26751,mr
planar_tension_mooneyrivlin2_dp64,3.07798082704639,0.0,4.77095,mr
planar_tension_mooneyrivlin2_dp65,0.438579720330676,0.0,10.7623,mr
planar_tension_mooneyrivlin2_dp66,1.0309388268365,0.0,7.03858,mr
planar_tension_mooneyrivlin2_dp67,0.6953783077321638,0.0,10.9088,mr
planar_tension_mooneyrivlin2_dp68,0.36410089590991535,0.0,12.5632,mr
planar_tension_mooneyrivlin2_dp69,1.1558090620577492,0.0,8.54177,mr
planar_tension_mooneyrivlin2_dp7,3.0250566364416844,0.0,4.23926,mr
planar_tension_mooneyrivlin2_dp70,1.8741585301893586,0.0,6.11572,mr
planar_tension_mooneyrivlin2_dp71,0.19766038900742142,0.0,16.2003,mr
planar_tension_mooneyrivlin2_dp72,0.41731876682119545,0.0,12.1573,mr
planar_tension_mooneyrivlin2_dp73,0.2334277674962044,0.0,15.6469,mr
planar_tension_mooneyrivlin2_dp74,2.321979184763862,0.0,4.39132,mr
planar_tension_mooneyrivlin2_dp75,1.1770507237694174,0.0,6.87313,mr
planar_tension_mooneyrivlin2_dp76,0.8069805595551262,0.0,10.389,mr
planar_tension_mooneyrivlin2_dp77,0.2797120438106683,0.0,12.8393,mr
planar_tension_mooneyrivlin2_dp78,0.41081652898627163,0.0,11.1761,mr
planar_tension_mooneyrivlin2_dp79,0.24283196654154002,0.0,14.2166,mr
planar_tension_mooneyrivlin2_dp8,2.726921228474866,0.0,4.43355,mr
planar_tension_mooneyrivlin2_dp80,1.467187836669186,0.0,6.22168,mr
planar_tension_mooneyrivlin2_dp81,0.5620813941457888,0.0,9.32545,mr
planar_tension_mooneyrivlin2_dp82,0.342831840409562,0.0,13.8741,mr
planar_tension_mooneyrivlin2_dp83,0.9267835905681543,0.0,7.40517,mr
planar_tension_mooneyrivlin2_dp84,0.20686074906429228,0.0,15.3932,mr
planar_tension_mooneyrivlin2_dp85,5.283018682138344,0.0,3.11263,mr
planar_tension_mooneyrivlin2_dp86,1.675336603326209,0.0,7.21876,mr
planar_tension_mooneyrivlin2_dp87,0.30727205548443987,0.0,12.722,mr
planar_tension_mooneyrivlin2_dp88,3.104690210420375,0.0,5.11627,mr
planar_tension_mooneyrivlin2_dp89,0.20645048460177362,0.0,15.5077,mr
planar_tension_mooneyrivlin2_dp9,7.806177700143774,0.0,2.81694,mr
planar_tension_mooneyrivlin2_dp90,0.18378561018420955,0.0,17.5212,mr
planar_tension_mooneyrivlin2_dp91,2.2720873449372494,0.0,6.85147,mr
planar_tension_mooneyrivlin2_dp92,0.35422452710625,0.0,12.415,mr
planar_tension_mooneyrivlin2_dp93,0.9256169281556198,0.0,8.91103,mr
planar_tension_mooneyrivlin2_dp94,2.20979335904644,0.0,5.95062,mr
planar_tension_mooneyrivlin2_dp95,0.43338648190750934,0.0,12.923,mr
planar_tension_mooneyrivlin2_dp96,0.28712373694694754,0.0,12.4878,mr
planar_tension_mooneyrivlin2_dp97,0.7109616473621564,0.0,8.12133,mr
planar_tension_mooneyrivlin2_dp98,0.1989001031807671,0.0,17.0142,mr
planar_tension_mooneyrivlin2_dp99,0.8401122091323868,0.0,9.22632,mr
planar_tension_ogden_dp0,3.7029610356160108,0.0,3.2147,og
planar_tension_ogden_dp1,1.5910788217483236,0.3101214404137591,3.61907,og
planar_tension_ogden_dp10,-2.666440845440881,0.031001169448760652,10.0174,og
planar_tension_ogden_dp100,-0.0887261726385272,0.05929219800772194,26.094,og
planar_tension_ogden_dp101,-0.1055683572999473,0.07113229183808324,17.3643,og
planar_tension_ogden_dp102,-0.08531289087067244,0.007528499387503921,35.286,og
planar_tension_ogden_dp103,-0.073190932941125,0.5862583128667593,10.441,og
planar_tension_ogden_dp104,-0.9283947325918674,0.0647439777578281,12.8514,og
planar_tension_ogden_dp105,-0.25313123431222334,0.4079746054200484,12.5206,og
planar_tension_ogden_dp106,-0.477967728340019,0.36270488377330173,7.18921,og
planar_tension_ogden_dp107,-0.1945691308719909,0.3241900436127556,14.8163,og
planar_tension_ogden_dp108,1.4618413438801539,0.5164401831787445,2.28221,og
planar_tension_ogden_dp109,2.376420308148162,0.0,4.43591,og
planar_tension_ogden_dp11,-0.32354384057748015,0.22952829110729292,7.84035,og
planar_tension_ogden_dp110,1.1208390938574644,0.0,6.39302,og
planar_tension_ogden_dp111,0.1417928803084746,0.7100960473806341,3.8135,og
planar_tension_ogden_dp112,-0.2690213437913119,0.22529969448640644,18.0173,og
planar_tension_ogden_dp113,-0.15675903148025008,0.15268284115569172,18.0624,og
planar_tension_ogden_dp114,-0.813716712087922,0.06897016142981463,10.5691,og
planar_tension_ogden_dp115,-0.13646808769413254,0.4784407797423184,15.2252,og
planar_tension_ogden_dp116,2.5018602952302693,0.0,6.65358,og
planar_tension_ogden_dp117,-0.09130245681682775,0.3848113539416254,15.0821,og
planar_tension_ogden_dp118,-0.2038249703618075,0.19868130644281576,15.2455,og
planar_tension_ogden_dp119,-0.13047808573685346,0.7620968131244638,6.45752,og
planar_tension_ogden_dp12,0.06635472575125306,0.2558184404391659,12.7139,og
planar_tension_ogden_dp120,-3.4383274870434097,0.31465853201616284,2.69183,og
planar_tension_ogden_dp121,-0.36168032701870845,0.008173218007994776,14.5068,og
planar_tension_ogden_dp122,-0.18788150730355532,0.3252887908534878,11.3995,og
planar_tension_ogden_dp123,0.4923247437356365,0.23113139799611815,4.84567,og
planar_tension_ogden_dp124,0.39273183693731234,0.009125057207987973,6.98151,og
planar_tension_ogden_dp125,0.28799854106346895,0.0,10.2355,og
